n t exp p1 p2 p3 p4 p32 p42 ap 
406.0 0.06427239500000001 0.03408716285612597 0.08696860970066006 0.08169837576197041 0.06400010921569431 0.06433584715029185 0.06606192034929233 0.0551971821232149 0.0645345100718511 
407.0 0.0645315255 0.034268102147522135 0.08718281809856133 0.08193139005590708 0.06426697843805067 0.06459684572888696 0.0663877493019724 0.055469424285522734 0.06478888997070151 
408.0 0.0647372255 0.03445000188925876 0.08739702649646262 0.08216448235410605 0.06453438443428432 0.06485841388670996 0.06671437980189156 0.05574233617024706 0.0650438956503609 
409.0 0.064980498 0.034632867179536765 0.0876112348943639 0.08239765246537999 0.06480232720439523 0.06512055162376082 0.06704181184904978 0.0560159177773879 0.06529952711082927 
410.0 0.065324524 0.03481670314361895 0.08782544329226519 0.08263090019947651 0.06507080674838338 0.06538325894003955 0.06737004544344706 0.05629016910694524 0.06555578435210663 
411.0 0.065517199 0.035001514933973764 0.08803965169016648 0.08286422536707128 0.06533982306624876 0.06564653583554614 0.06769908058508341 0.05656509015891908 0.06581266737419296 
412.0 0.065842304 0.035187307730419635 0.08825386008806776 0.08309762777976126 0.06560937615799135 0.06591038231028058 0.06802891727395882 0.05684068093330941 0.06607017617708828 
413.0 0.0660788605 0.03537408674027016 0.08846806848596905 0.08333110725005802 0.06587946602361114 0.0661747983642429 0.06835955551007329 0.05711694143011626 0.06632831076079256 
414.0 0.066290114 0.03556185719848007 0.08868227688387034 0.08356466359138094 0.0661500926631081 0.0664397839974331 0.06869099529342684 0.057393871649339595 0.06658707112530585 
415.0 0.06660489800000001 0.03575062436779197 0.08889648528177163 0.08379829661805091 0.06642125607648222 0.06670533920985117 0.06902323662401945 0.057671471590979434 0.0668464572706281 
416.0 0.0667267975 0.035940393538883765 0.08911069367967292 0.08403200614528361 0.06669295626373349 0.06697146400149709 0.06935627950185112 0.05794974125503578 0.06710646919675932 
417.0 0.06705175049999999 0.03613117003051708 0.08932490207757421 0.08426579198918312 0.06696519322486187 0.06723815837237089 0.06969012392692187 0.05822868064150863 0.06736710690369956 
418.0 0.0673886335 0.036322959189686164 0.0895391104754755 0.08449965396673545 0.06723796695986739 0.06750542232247256 0.07002476989923168 0.05850828975039798 0.06762837039144876 
419.0 0.067569726 0.03651576639176787 0.08975331887337677 0.08473359189580233 0.06751127746874999 0.06777325585180209 0.07036021741878054 0.05878856858170382 0.0678902596600069 
420.0 0.068013994 0.03670959704067232 0.08996752727127806 0.08496760559511493 0.06778512475150968 0.06804165896035949 0.07069646648556847 0.05906951713542617 0.06815277470937407 
421.0 0.068254023 0.03690445656899425 0.09018173566917935 0.08520169488426753 0.06805950880814642 0.06831063164814476 0.07103351709959549 0.059351135411565024 0.06841591553955022 
422.0 0.0684721375 0.03710035043816542 0.09039594406708064 0.08543585958371147 0.0683344296386602 0.0685801739151579 0.07137136926086154 0.05963342341012038 0.06867968215053531 
423.0 0.068804728 0.037297284138607556 0.09061015246498193 0.08567009951474906 0.06860988724305102 0.06885028576139891 0.07171002296936668 0.05991638113109223 0.06894407454232941 
424.0 0.069159909 0.03749526318988634 0.09082436086288322 0.0859044144995275 0.06888588162131885 0.06912096718686778 0.07204947822511087 0.060200008574480594 0.0692090927149325 
425.0 0.06927317100000001 0.03769429314086599 0.0910385692607845 0.08613880436103293 0.06916241277346369 0.0693922181915645 0.07238973502809413 0.06048430574028545 0.06947473666834454 
426.0 0.06940356800000001 0.03789437956986494 0.0912527776586858 0.08637326892308446 0.06943948069948551 0.06966403877548911 0.07273079337831646 0.0607692726285068 0.06974100640256557 
427.0 0.069834327 0.03809552808481199 0.09146698605658707 0.0866078080103284 0.0697170853993843 0.0699364289386416 0.07307265327577786 0.06105490923914467 0.07000790191759561 
428.0 0.070008971 0.0382977443234037 0.09168119445448836 0.08684242144823233 0.06999522687316004 0.07020938868102194 0.07341531472047833 0.06134121557219903 0.07027542321343459 
429.0 0.07038093100000001 0.03850103395326218 0.09189540285238963 0.08707710906307947 0.07027390512081272 0.07048291800263015 0.07375877771241786 0.061628191627669894 0.07054357029008257 
430.0 0.0706162945 0.03870540267209414 0.09210961125029092 0.0873118706819629 0.0705531201423423 0.07075701690346625 0.07410304225159643 0.061915837405557256 0.07081234314753954 
431.0 0.0709631055 0.038910856207850425 0.09232381964819221 0.08754670613277984 0.0708328719377488 0.07103168538353019 0.07444810833801409 0.06220415290586112 0.07108174178580547 
432.0 0.0711605065 0.03911740031888667 0.0925380280460935 0.08778161524422627 0.0711131605070322 0.07130692344282201 0.07479397597167081 0.06249313812858148 0.07135176620488037 
433.0 0.0714292205 0.03932504079412463 0.09275223644399479 0.08801659784579108 0.07139398585019247 0.0715827310813417 0.0751406451525666 0.06278279307371835 0.07162241640476429 
434.0 0.0718002165 0.0395337834532144 0.09296644484189608 0.08825165376775088 0.07167534796722959 0.07185910829908926 0.07548811588070145 0.06307311774127172 0.07189369238545715 
435.0 0.0721323995 0.03974363414669764 0.09318065323979736 0.08848678284116436 0.07195724685814356 0.07213605509606466 0.07583638815607538 0.0633641121312416 0.07216559414695901 
436.0 0.07245165199999999 0.039954598756171404 0.09339486163769865 0.08872198489786697 0.07223968252293438 0.07241357147226794 0.07618546197868835 0.06365577624362796 0.07243812168926984 
437.0 0.0726162125 0.04016668319445315 0.09360907003559994 0.08895725977046554 0.07252265496160198 0.07269165742769912 0.0765353373485404 0.06394811007843085 0.07271127501238965 
438.0 0.072975066 0.04037989340574628 0.09382327843350123 0.08919260729233304 0.0728061641741464 0.07297031296235813 0.07688601426563152 0.06424111363565023 0.07298505411631845 
439.0 0.0731908095 0.04059423536580693 0.0940374868314025 0.08942802729760323 0.0730902101605676 0.07324953807624503 0.0772374927299617 0.06453478691528611 0.07325945900105622 
440.0 0.07338714349999999 0.04080971508211126 0.0942516952293038 0.08966351962116556 0.07337479292086557 0.07352933276935979 0.07758977274153094 0.06482912991733848 0.07353448966660298 
441.0 0.073631192 0.041026338594024034 0.09446590362720508 0.08989908409866006 0.07365991245504032 0.07380969704170243 0.07794285430033925 0.06512414264180735 0.07381014611295873 
442.0 0.07410647799999999 0.04124411197296769 0.09468011202510637 0.09013472056647204 0.07394556876309179 0.07409063089327292 0.07829673740638662 0.06541982508869273 0.07408642834012345 
443.0 0.074393767 0.04146304132259269 0.09489432042300766 0.0903704288617272 0.07423176184501998 0.07437213432407128 0.07865142205967307 0.06571617725799461 0.07436333634809714 
444.0 0.0745694055 0.041683132778948404 0.09510852882090895 0.0906062088222866 0.07451849170082488 0.0746542073340975 0.07900690826019857 0.066013199149713 0.07464087013687981 
445.0 0.0749103715 0.041904392510655294 0.09532273721881024 0.09084206028674158 0.0748057583305065 0.07493684992335162 0.07936319600796314 0.0663108907638479 0.07491902970647149 
446.0 0.0753872055 0.042126826719077595 0.09553694561671153 0.09107798309440898 0.0750935617340648 0.07522006209183359 0.07972028530296678 0.06660925210039928 0.07519781505687212 
447.0 0.075580281 0.042350441638497285 0.0957511540146128 0.09131397708532617 0.07538190191149974 0.07550384383954342 0.08007817614520948 0.06690828315936717 0.07547722618808174 
448.0 0.07569479800000001 0.042575243536288776 0.09596536241251408 0.09155004210024624 0.07567077886281136 0.07578819516648112 0.08043686853469124 0.06720798394075156 0.07575726310010035 
449.0 0.0759950805 0.042801238713094464 0.09617957081041537 0.09178617798063322 0.07596019258799962 0.0760731160726467 0.08079636247141209 0.06750835444455246 0.07603792579292791 
450.0 0.076362692 0.04302843350300152 0.09639377920831665 0.09202238456865727 0.0762501430870645 0.07635860655804012 0.08115665795537198 0.06780939467076985 0.07631921426656448 
451.0 0.07664670800000001 0.04325683427371924 0.09660798760621794 0.09225866170719009 0.076540630360006 0.07664466662266144 0.08151775498657093 0.06811110461940373 0.07660112852101 
452.0 0.07696752999999999 0.043486447426757634 0.09682219600411923 0.0924950092398001 0.0768316544068241 0.07693129626651062 0.08187965356500897 0.06841348429045413 0.07688366855626452 
453.0 0.0769677975 0.04371727939760672 0.09703640440202052 0.09273142701074794 0.07712321522751876 0.07721849548958765 0.08224235369068605 0.06871653368392103 0.07716683437232802 
454.0 0.0773720585 0.043949336655917076 0.09725061279992181 0.09296791486498186 0.07741531282209002 0.07750626429189256 0.08260585536360224 0.06902025279980442 0.0774506259692005 
455.0 0.07756758600000001 0.044182625705680975 0.0974648211978231 0.09320447264813311 0.07770794719053782 0.07779460267342535 0.08297015858375745 0.06932464163810433 0.07773504334688196 
456.0 0.077978808 0.04441715308541481 0.09767902959572439 0.0934411002065116 0.07800111833286218 0.078083510634186 0.08333526335115174 0.06962970019882073 0.0780200865053724 
457.0 0.078273694 0.04465292536834229 0.09789323799362568 0.09367779738710111 0.07829482624906305 0.07837298817417451 0.0837011696657851 0.06993542848195364 0.0783057554446718 
458.0 0.0785056525 0.0448899491625787 0.09810744639152695 0.09391456403755528 0.07858907093914044 0.07866303529339089 0.08406787752765751 0.07024182648750303 0.0785920501647802 
459.0 0.07869137849999999 0.04512823111131611 0.09832165478942824 0.09415140000619292 0.07888385240309435 0.07895365199183514 0.08443538693676901 0.07054889421546895 0.07887897066569757 
460.0 0.078852714 0.04536777789300949 0.09853586318732953 0.09438830514199378 0.07917917064092474 0.07924483826950728 0.08480369789311956 0.07085663166585135 0.07916651694742395 
461.0 0.079335771 0.045608596221564074 0.09875007158523082 0.09462527929459424 0.0794750256526316 0.07953659412640723 0.08517281039670918 0.07116503883865026 0.07945468900995928 
462.0 0.0796302405 0.04585069284652328 0.0989642799831321 0.09486232231428299 0.07977141743821492 0.07982891956253509 0.08554272444753787 0.07147411573386567 0.07974348685330361 
463.0 0.079857386 0.04609407455325814 0.0991784883810334 0.09509943405199683 0.08006834599767469 0.08012181457789082 0.08591344004560561 0.07178386235149758 0.0800329104774569 
464.0 0.080082926 0.04633874816315727 0.09939269677893468 0.0953366143593165 0.08036581133101091 0.08041527917247442 0.08628495719091242 0.072094278691546 0.08032295988241918 
465.0 0.08072128449999999 0.04658472053381822 0.09960690517683597 0.09557386308846241 0.08066381343822354 0.08070931334628587 0.0866572758834583 0.07240536475401091 0.08061363506819046 
466.0 0.080843698 0.0468319985592395 0.09982111357473725 0.09581118009229064 0.08096235231931259 0.0810039170993252 0.08703039612324324 0.07271712053889233 0.08090493603477068 
467.0 0.081188531 0.04708058917001404 0.10003532197263854 0.0960485652242888 0.08126142797427802 0.08129909043159239 0.08740431791026725 0.07302954604619025 0.08119686278215991 
468.0 0.0814372635 0.04733049933352313 0.10024953037053981 0.09628601833857187 0.08156104040311984 0.08159483334308745 0.08777904124453033 0.07334264127590467 0.08148941531035811 
469.0 0.0817430375 0.047581736054132025 0.1004637387684411 0.09652353928987835 0.08186118960583803 0.08189114583381038 0.08815456612603248 0.07365640622803558 0.08178259361936528 
470.0 0.082039065 0.047834306373385975 0.10067794716634239 0.09676112793356623 0.08216187558243258 0.08218802790376119 0.08853089255477367 0.073970840902583 0.08207639770918143 
471.0 0.0817215975 0.04808821737020783 0.10089215556424368 0.09699878412560889 0.08246309833290347 0.08248547955293985 0.08890802053075395 0.07428594529954692 0.08237082757980659 
472.0 0.0825844495 0.048343476161096216 0.10110636396214497 0.09723650772259139 0.0827648578572507 0.08278350078134639 0.08928595005397329 0.07460171941892735 0.08266588323124072 
473.0 0.082982164 0.04860008990032513 0.10132057236004625 0.0974742985817064 0.08306715415547425 0.08308209158898078 0.0896646811244317 0.07491816326072429 0.08296156466348381 
474.0 0.0831650225 0.04885806578014449 0.10153478075794754 0.09771215656075052 0.08336998722757409 0.08338125197584305 0.09004421374212916 0.0752352768249377 0.08325787187653588 
475.0 0.083469855 0.04911741103098155 0.10174898915584883 0.0979500815181203 0.08367335707355024 0.08368098194193319 0.09042454790706568 0.07555306011156764 0.08355480487039693 
476.0 0.083749402 0.049378132921643766 0.10196319755375012 0.0981880733128085 0.08397726369340267 0.08398128148725119 0.0908056836192413 0.07587151312061406 0.08385236364506699 
477.0 0.0844165255 0.04964023875952231 0.10217740595165141 0.09842613180440038 0.08428170708713136 0.08428215061179706 0.09118762087865595 0.076190635852077 0.08415054820054602 
478.0 0.0842141345 0.049903735890797066 0.10239161434955268 0.09866425685306997 0.08458668725473631 0.0845835893155708 0.09157035968530969 0.07651042830595642 0.08444935853683401 
479.0 0.08493568500000001 0.05016863170064234 0.10260582274745397 0.0989024483195763 0.08489220419621749 0.08488559759857242 0.09195390003920248 0.07683089048225236 0.08474879465393098 
480.0 0.0852067935 0.05043493361343407 0.10282003114535526 0.09914070606525982 0.08519825791157491 0.0851881754608019 0.09233824194033434 0.07715202238096479 0.08504885655183696 
481.0 0.085536474 0.05070264909295767 0.10303423954325655 0.09937902995203868 0.08550484840080856 0.08549132290225925 0.09272338538870527 0.07747382400209374 0.08534954423055188 
482.0 0.0856858325 0.050971785642617444 0.10324844794115784 0.09961741984240523 0.0858119756639184 0.08579503992294446 0.09310933038431525 0.07779629534563919 0.08565085769007581 
483.0 0.0859928255 0.051242350805646666 0.10346265633905913 0.09985587559942234 0.08611963970090444 0.08609932652285754 0.09349607692716431 0.07811943641160111 0.0859527969304087 
484.0 0.0863271 0.05151435216531926 0.10367686473696042 0.10009439708672001 0.08642784051176668 0.08640418270199848 0.09388362501725243 0.07844324719997955 0.08625536195155058 
485.0 0.0867041235 0.05178779734516208 0.1038910731348617 0.10033298416849162 0.08673657809650508 0.0867096084603673 0.09427197465457962 0.07876772771077449 0.08655855275350145 
486.0 0.0869112485 0.05206269400916877 0.10410528153276298 0.10057163670949065 0.08704585245511962 0.08701560379796397 0.09466112583914586 0.07909287794398594 0.0868623693362613 
